nCodServ;inativo;cCodigo;cDescricao;cDescrCompleta;nPrecoUnit;cIdTrib;cCodLC116;cCodServMun;cCodCateg;nAliqISS;cRetISS;nAliqPIS;cRetPIS;nAliqCOFINS;cRetCOFINS;nAliqCSLL;cRetCSLL;nAliqIR;cRetIR;nAliqINSS;cRetINSS;cCstIbsCbs;cClassTrib;cIndOper;nAliqIbsMun;nAliqIbsUf;nAliqCbs;nPercReducaoIbsMun;nPercReducaoIbsUf;nPercReducaoCbs
1995416748;N;lim.radi.lev;Limpeza Do Radiador;Limpeza Do Radiador -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995413266;N;man.comb.boia;Manutenção Boia do Tanque de Combustivel;Manutenção Boia do Tanque de Combustivel -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995414948;N;man.vaza.trans;Manutenção De Vazamento na Transmissão;Manutenção De Vazamento na Transmissão -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995415779;N;rec.;Recall;Recall -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487686;N;rev5050.1200;Revisão de 1200 horas 5050;Revisão de 1200 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar, Troca de Correia do Motor.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487689;N;rev5050.1500;Revisão de 1500 horas 5050;Revisão de 1500 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487692;N;rev5050.1800;Revisão de 1800 horas 5050;Revisão de 1800 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487695;N;rev5050.2100;Revisão de 2100 horas 5050;Revisão de 2100 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487697;N;rev5050.2400;Revisão de 2400 horas 5050;Revisão de 2400 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar, Troca de Correia do Motor.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487699;N;rev5050.2700;Revisão de 2700 horas 5050;Revisão de 2700 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487673;N;rev5050.300;Revisão de 300 horas 5050;Revisão de 300 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487701;N;rev5050.3000;Revisão de 3000 horas 5050;Revisão de 3000 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.95;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487664;N;rev5050.50;Revisão de 50 horas 5050;Revisão de 50 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487682;N;rev5050.600;Revisão de 600 horas 5050;Revisão de 600 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487684;N;rev5050.900;Revisão de 900 horas 5050;Revisão de 900 horas 5050 - Troca de Óleo do Motor, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487719;N;rev6065.1200;Revisão de 1200 horas 6065;Revisão de 1200 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro do Hidráulico, Troca de Filtro de Ar,;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487722;N;rev6065.1500;Revisão de 1500 horas 6065;Revisão de 1500 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487725;N;rev6065.1800;Revisão de 1800 horas 6065;Revisão de 1800 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487728;N;rev6065.2100;Revisão de 2100 horas 6065;Revisão de 2100 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487730;N;rev6065.2400;Revisão de 2400 horas 6065;Revisão de 2400 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro do Hidráulico, Troca de Filtro de Ar,;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487732;N;rev6065.2700;Revisão de 2700 horas 6065;Revisão de 2700 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487705;N;rev6065.300;Revisão de 300 horas 6065;Revisão de 300 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487734;N;rev6065.3000;Revisão de 3000 horas 6065;Revisão de 3000 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487703;N;rev6065.50;Revisão de 50 horas 6065;Revisão de 50 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487713;N;rev6065.600;Revisão de 600 horas 6065;Revisão de 600 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487716;N;rev6065.900;Revisão de 900 horas 6065;Revisão de 900 horas 6065 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487749;N;rev8000.1200;Revisão de 1200 horas 8000;Revisão de 1200 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro do Hidráulico, Troca de Filtro de Ar,;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487751;N;rev8000.1500;Revisão de 1500 horas 8000;Revisão de 1500 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487754;N;rev8000.1800;Revisão de 1800 horas 8000;Revisão de 1800 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487756;N;rev8000.2100;Revisão de 2100 horas 8000;Revisão de 2100 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487758;N;rev8000.2400;Revisão de 2400 horas 8000;Revisão de 2400 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Adição de aditivo no Radiador, Troca de Filtro do Hidráulico, Troca de Filtro de Ar,;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487760;N;rev8000.2700;Revisão de 2700 horas 8000;Revisão de 2700 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487741;N;rev8000.300;Revisão de 300 horas 8000;Revisão de 300 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487762;N;rev8000.3000;Revisão de 3000 horas 8000;Revisão de 3000 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487736;N;rev8000.50;Revisão de 50 horas 8000;Revisão de 50 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487745;N;rev8000.600;Revisão de 600 horas 8000;Revisão de 600 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487747;N;rev8000.900;Revisão de 900 horas 8000;Revisão de 900 horas 8000 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Óleo do Cambio, Troca de Filtro do Hidráulico, Troca de Filtro de Ar, Troca de Filtro de Ar.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995487765;N;rev9200.50;Revisão de 50 horas 9200;Revisão de 50 horas 9200 - Troca de Óleo do Motor, Troca de Óleo da Transmissão e do Hidráulico, Troca de Filtro do Motor, Troca de Filtro do Combustível, Troca de Filtro do Hidráulico.;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995415641;N;sub.cabo.hid;Substituição do Cabo do Comando Hidraúlico;Substituição do Cabo do Comando Hidraúlico -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995413388;N;sub.comb.boia;Substituição da Boia do Tanque de Combustivel;Substituição da Boia do Tanque de Combustivel -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995418019;N;sub.comb.filt;Substituição do Filtro do Combustível;Substituição do Filtro do Combustível -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995420173;N;sub.difu.ar;Substituição do Difusor de Ar;Substituição do Difusor de Ar -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995412720;N;sub.embr.disc;Substituição do Disco da Embreagem;Substituição do Disco da Embreagem -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995415095;N;sub.filt.mot;Substituição do Filtro do Motor;Substituição do Filtro do Motor -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995419141;N;sub.filt.succ;Substituição do Filtro de Sucção;Substituição do Filtro de Sucção -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995418723;N;sub.filt.trans;Substituição do Filtro da Transmissão;Substituição do Filtro da Transmissão -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995412604;N;sub.plat.embr;Substituição do Plato da Embreagem;Substituição do Plato da Embreagem -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
1995415487;N;sub.port;Substituição da Porta do Trator;Substituição da Porta do Trator -;0;01;14.01;3314712;1.01.02;3;N;0;N;0;N;0;N;0;N;0;N;000;000001;030103;0;0,1;0,9;0;0;0
